symbol,mode,side,entry_price,exit_price,tp_price,sl_price,net_pnl,hold_bars,exit_reason
TRUMP/USDC:USDC,TREND_v1,short,5.2569,5.2719,5.1701999999999995,5.30025,-0.272,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.2732,5.2531,5.1959285714285715,5.311835714285714,0.367838,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.2482,5.2201,5.1883285714285705,5.278135714285714,0.515915,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.2468,5.274057142857143,5.192285714285715,5.274057142857143,-0.49679,3,SL
TRUMP/USDC:USDC,TREND_v1,short,5.2088,5.1265,5.1149000000000004,5.25575,1.518707,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.0917,5.145028571428572,4.985042857142858,5.145028571428572,-1.003528,3,SL
TRUMP/USDC:USDC,TREND_v1,short,5.0415,5.084678571428571,4.9551428571428575,5.084678571428571,-0.820268,4,SL
TRUMP/USDC:USDC,TREND_v1,short,5.0942,5.128814285714285,5.024971428571429,5.128814285714285,-0.650372,2,SL
TRUMP/USDC:USDC,TREND_v1,short,4.9666,5.019907142857143,4.859985714285714,5.019907142857143,-1.028439,2,SL
TRUMP/USDC:USDC,TREND_v1,short,5.011,5.066857142857143,4.899285714285715,5.066857142857143,-1.068162,4,SL
TRUMP/USDC:USDC,TREND_v1,short,5.0261,5.055892857142856,4.966514285714285,5.055892857142856,-0.567121,3,SL
TRUMP/USDC:USDC,TREND_v1,short,4.8244,4.8423,4.756757142857143,4.8582214285714285,-0.354262,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.8243,4.853942857142857,4.765014285714286,4.853942857142857,-0.587939,2,SL
TRUMP/USDC:USDC,TREND_v1,short,4.874,4.906392857142857,4.809214285714286,4.906392857142857,-0.636088,3,SL
TRUMP/USDC:USDC,TREND_v1,long,4.9482,4.923821428571428,4.996957142857143,4.923821428571428,-0.471058,1,SL
TRUMP/USDC:USDC,TREND_v1,short,4.7978,4.7944,4.733928571428571,4.829735714285714,0.06995,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.809,4.741271428571429,4.741271428571429,4.842864285714286,1.353929,3,TP
TRUMP/USDC:USDC,TREND_v1,short,4.7076,4.7181,4.636057142857143,4.743371428571429,-0.212198,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.7346,4.7379,4.678414285714286,4.7626928571428575,-0.06499,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.7396,4.767650000000001,4.6835,4.767650000000001,-0.566218,3,SL
TRUMP/USDC:USDC,TREND_v1,short,4.8149,4.843485714285714,4.757728571428571,4.843485714285714,-0.568014,3,SL
TRUMP/USDC:USDC,TREND_v1,long,4.8651,4.8684,4.936728571428572,4.829285714285714,0.067038,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,4.8654,4.939971428571429,4.939971428571429,4.828114285714286,1.47333,4,TP
TRUMP/USDC:USDC,TREND_v1,long,4.9567,4.920792857142857,5.0285142857142855,4.920792857142857,-0.693534,1,SL
TRUMP/USDC:USDC,TREND_v1,long,4.9796,4.944707142857142,5.049385714285714,4.944707142857142,-0.670781,1,SL
TRUMP/USDC:USDC,TREND_v1,long,5.0149,5.0028,5.0966571428571426,4.974021428571429,-0.229714,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.0086,5.0963,5.0963,4.96475,1.682902,4,TP
TRUMP/USDC:USDC,TREND_v1,long,5.0767,5.035142857142857,5.159814285714285,5.035142857142857,-0.783938,4,SL
TRUMP/USDC:USDC,TREND_v1,long,4.9775,5.025,5.0602,4.9361500000000005,0.918061,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.5594,5.480700000000001,5.7168,5.480700000000001,-1.357103,1,SL
TRUMP/USDC:USDC,TREND_v1,long,5.348,5.2420857142857145,5.559828571428571,5.2420857142857145,-1.899347,3,SL
TRUMP/USDC:USDC,TREND_v1,long,5.3183,5.368,5.5448571428571425,5.2050214285714285,0.899067,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.3806,5.4766,5.632528571428572,5.2546357142857145,1.714774,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.4368,5.4232,5.591585714285714,5.359407142857143,-0.238226,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.4324,5.39,5.582057142857144,5.357571428571429,-0.747377,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.391,5.4085,5.5220714285714285,5.325464285714285,0.313557,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.4683,5.4352,5.583728571428572,5.410585714285714,-0.579186,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.4215,5.545628571428571,5.545628571428571,5.3594357142857145,2.199943,1,TP
TRUMP/USDC:USDC,TREND_v1,long,5.4985,5.4755,5.640814285714286,5.4273428571428575,-0.399652,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.5054,5.5321,5.6490285714285715,5.433585714285714,0.467509,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.5815,5.6244,5.718542857142857,5.5129785714285715,0.739801,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.6188,5.554685714285714,5.747028571428571,5.554685714285714,-1.093526,1,SL
TRUMP/USDC:USDC,TREND_v1,long,5.5484,5.5639,5.685271428571428,5.479964285714286,0.270111,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.4848,5.5258,5.619257142857143,5.417571428571429,0.719554,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.5851,5.542528571428571,5.670242857142857,5.542528571428571,-0.729838,2,SL
TRUMP/USDC:USDC,TREND_v1,long,5.5093,5.456014285714286,5.615871428571428,5.456014285714286,-0.926606,4,SL
TRUMP/USDC:USDC,TREND_v1,short,5.4102,5.468742857142857,5.293114285714285,5.468742857142857,-1.036859,3,SL
TRUMP/USDC:USDC,TREND_v1,short,5.4572,5.4302,5.355128571428572,5.508235714285715,0.476879,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.3574,5.407928571428571,5.256342857142857,5.407928571428571,-0.90349,2,SL
TRUMP/USDC:USDC,TREND_v1,long,5.5397,5.5536,5.617585714285714,5.500757142857143,0.242804,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.5771,5.6638714285714284,5.6638714285714284,5.533714285714286,1.495568,4,TP
TRUMP/USDC:USDC,TREND_v1,long,5.7308,5.7307,5.836071428571429,5.678164285714286,0.000245,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.7054,5.656257142857143,5.803685714285714,5.656257142857143,-0.824982,1,SL
TRUMP/USDC:USDC,TREND_v1,long,5.6862,5.638757142857143,5.781085714285714,5.638757142857143,-0.799073,3,SL
TRUMP/USDC:USDC,TREND_v1,long,5.6224,5.6212,5.710714285714285,5.5782428571428575,-0.01857,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,5.5895,5.565,5.6856857142857145,5.5414071428571425,-0.418877,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.5558,5.453228571428571,5.453228571428571,5.607085714285714,1.774241,4,TP
TRUMP/USDC:USDC,TREND_v1,short,5.4674,5.4923,5.3650142857142855,5.518592857142857,-0.435281,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.4955,5.4769,5.415342857142857,5.535578571428571,0.326834,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.4461,5.366357142857143,5.366357142857143,5.485971428571429,1.407543,1,TP
TRUMP/USDC:USDC,TREND_v1,short,5.4116,5.326285714285714,5.326285714285714,5.454257142857143,1.515337,3,TP
TRUMP/USDC:USDC,TREND_v1,short,5.3252,5.369635714285714,5.236328571428571,5.369635714285714,-0.799128,2,SL
TRUMP/USDC:USDC,TREND_v1,short,5.373,5.3175,5.285042857142858,5.416978571428571,0.993525,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.3488,5.383699999999999,5.279,5.383699999999999,-0.624451,3,SL
TRUMP/USDC:USDC,TREND_v1,short,5.3977,5.3668,5.337785714285715,5.427657142857143,0.551476,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.3139,5.350378571428571,5.240942857142858,5.350378571428571,-0.657082,1,SL
TRUMP/USDC:USDC,TREND_v1,short,5.3344,5.373535714285714,5.256128571428571,5.373535714285714,-0.702368,2,SL
TRUMP/USDC:USDC,TREND_v1,short,5.3908,5.3784,5.311442857142857,5.430478571428571,0.222736,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.3739,5.3747,5.299828571428571,5.410935714285714,-0.012371,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.3742,5.36,5.324142857142857,5.399228571428571,0.255571,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.2868,5.2605,5.208614285714286,5.325892857142858,0.479477,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.2591,5.2342,5.205157142857143,5.286071428571429,0.456437,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,5.2011,5.149128571428572,5.149128571428572,5.227085714285715,0.96117,2,TP
TRUMP/USDC:USDC,TREND_v1,short,5.1647,5.193807142857143,5.106485714285714,5.193807142857143,-0.539105,2,SL
TRUMP/USDC:USDC,TREND_v1,short,5.1849,5.117828571428571,5.117828571428571,5.2184357142857145,1.243743,3,TP
TRUMP/USDC:USDC,TREND_v1,short,4.9578,4.9274,4.806,5.0337,0.590556,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.9397,4.9653,4.795385714285715,5.011857142857143,-0.49559,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.9715,5.005,4.832928571428571,5.040785714285715,-0.644954,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.9773,5.006221428571428,4.9194571428571425,5.006221428571428,-0.555893,1,SL
TRUMP/USDC:USDC,TREND_v1,short,4.995,5.022492857142857,4.940014285714286,5.022492857142857,-0.526461,1,SL
TRUMP/USDC:USDC,TREND_v1,short,4.9905,4.9932,4.935871428571429,5.017814285714286,-0.050018,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.9943,4.9739,4.935114285714286,5.023892857142857,0.394039,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.9554,4.9205,4.899285714285714,4.983457142857143,0.678017,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.9287,4.958642857142857,4.8688142857142855,4.958642857142857,-0.581288,2,SL
TRUMP/USDC:USDC,TREND_v1,short,4.88,4.8556,4.803042857142857,4.9184785714285715,0.48191,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.8357,4.875678571428572,4.755742857142858,4.875678571428572,-0.791733,3,SL
TRUMP/USDC:USDC,TREND_v1,short,4.9023,4.9282,4.8138000000000005,4.94655,-0.50526,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,4.962,4.935907142857142,5.014185714285714,4.935907142857142,-0.50291,2,SL
TRUMP/USDC:USDC,TREND_v1,long,4.9335,4.9373,4.994800000000001,4.902850000000001,0.075865,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,4.9488,4.9192857142857145,5.007828571428572,4.9192857142857145,-0.570629,3,SL
TRUMP/USDC:USDC,TREND_v1,long,4.9235,4.9107,4.969742857142856,4.900378571428571,-0.247664,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.8806,4.8989,4.8363000000000005,4.90275,-0.358029,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.7587,4.695671428571429,4.695671428571429,4.790214285714286,1.273406,1,TP
TRUMP/USDC:USDC,TREND_v1,short,4.7241,4.760585714285714,4.651128571428571,4.760585714285714,-0.739503,4,SL
TRUMP/USDC:USDC,TREND_v1,short,4.7981,4.8337,4.715528571428571,4.839385714285714,-0.710348,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.709,4.6864,4.639614285714286,4.7436928571428565,0.462646,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.6654,4.6466,4.603157142857143,4.696521428571429,0.38876,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.5773,4.605092857142857,4.521714285714286,4.605092857142857,-0.58097,3,SL
TRUMP/USDC:USDC,TREND_v1,short,4.5383,4.57475,4.4654,4.57475,-0.769102,2,SL
TRUMP/USDC:USDC,TREND_v1,short,4.5738,4.502114285714286,4.502114285714286,4.609642857142857,1.506509,2,TP
TRUMP/USDC:USDC,TREND_v1,short,4.5033,4.4964,4.402685714285715,4.553607142857143,0.149009,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.5371,4.5361,4.444657142857142,4.583321428571428,0.023078,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.5236,4.5402,4.428357142857143,4.5712214285714285,-0.350359,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.537,4.576221428571428,4.458557142857143,4.576221428571428,-0.827964,2,SL
TRUMP/USDC:USDC,TREND_v1,short,4.5341,4.449714285714285,4.449714285714285,4.576292857142857,1.788574,1,TP
TRUMP/USDC:USDC,TREND_v1,short,4.4562,4.502507142857143,4.363585714285715,4.502507142857143,-0.995656,3,SL
TRUMP/USDC:USDC,TREND_v1,short,4.4798,4.4143,4.397914285714286,4.520742857142857,1.405526,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.4181,4.3843,4.341528571428571,4.456385714285714,0.736339,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.3426,4.271028571428572,4.271028571428572,4.378385714285714,1.584087,3,TP
TRUMP/USDC:USDC,TREND_v1,short,4.2528,4.1862,4.119942857142857,4.319228571428571,1.505276,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.2409,4.2456,4.0812,4.320749999999999,-0.10447,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.2342,4.2197,4.084771428571429,4.308914285714286,0.330665,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.2286,4.1863,4.154242857142857,4.265778571428571,0.962219,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.1678,4.094828571428571,4.094828571428571,4.204285714285714,1.682691,1,TP
TRUMP/USDC:USDC,TREND_v1,short,4.1193,4.1603,4.0373,4.1603,-0.953563,2,SL
TRUMP/USDC:USDC,TREND_v1,short,4.133,4.1810857142857145,4.036828571428572,4.1810857142857145,-1.114977,4,SL
TRUMP/USDC:USDC,TREND_v1,short,4.1584,4.051271428571429,4.051271428571429,4.211964285714286,2.47502,1,TP
TRUMP/USDC:USDC,TREND_v1,short,4.1359,4.1455,4.013671428571429,4.197014285714286,-0.220905,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.1664,4.2158,4.039228571428572,4.229985714285714,-1.136306,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,4.2074,4.2453,4.318242857142857,4.151978571428572,0.866699,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,4.2332,4.2636,4.310314285714286,4.194642857142857,0.691341,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.1436,4.105,4.046,4.1924,0.896197,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.106,4.0965,4.013642857142857,4.152178571428571,0.22403,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,4.032,3.9983,3.9475000000000002,4.07425,0.804285,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.729,3.574114285714286,3.574114285714286,3.8064428571428572,3.989244,3,TP
TRUMP/USDC:USDC,TREND_v1,short,3.5499,3.4215,3.3642285714285713,3.642735714285714,3.474174,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.3588,3.3166,3.0892714285714287,3.4935642857142857,1.208041,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.4378,3.2070714285714286,3.2070714285714286,3.5531642857142858,6.444849,4,TP
TRUMP/USDC:USDC,TREND_v1,short,3.3652,3.480614285714286,3.134371428571429,3.480614285714286,-3.29047,4,SL
TRUMP/USDC:USDC,TREND_v1,short,3.5299,3.4775,3.353671428571429,3.6180142857142856,1.426974,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.4936,3.4052,3.3467,3.5670499999999996,2.430999,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.3771,3.3198,3.240685714285714,3.4453071428571427,1.630741,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.3085,3.2984,3.196285714285714,3.364607142857143,0.294977,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.3918,3.4036,3.2801142857142858,3.4476428571428572,-0.332055,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.4092,3.4611642857142852,3.3052714285714284,3.4611642857142852,-1.461318,1,SL
TRUMP/USDC:USDC,TREND_v1,short,3.3121,3.3496285714285716,3.2370428571428573,3.3496285714285716,-1.08581,1,SL
TRUMP/USDC:USDC,TREND_v1,short,3.2511,3.2307,3.1817142857142855,3.2857928571428574,0.604289,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.2438,3.1853,3.1771571428571423,3.2771214285714283,1.733188,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.1474,3.1265,3.078214285714286,3.1819928571428573,0.639386,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.1198,3.1489214285714286,3.061557142857143,3.1489214285714286,-0.894163,3,SL
TRUMP/USDC:USDC,TREND_v1,short,3.13,3.170292857142857,3.0494142857142856,3.170292857142857,-1.233875,1,SL
TRUMP/USDC:USDC,TREND_v1,short,3.2011,3.246257142857143,3.110785714285714,3.246257142857143,-1.352302,3,SL
TRUMP/USDC:USDC,TREND_v1,long,3.2174,3.265,3.3125285714285715,3.169835714285714,1.422226,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.2502,3.3326285714285713,3.3326285714285713,3.2089857142857143,2.436632,4,TP
TRUMP/USDC:USDC,TREND_v1,long,3.3243,3.2876357142857144,3.3976285714285717,3.2876357142857144,-1.056902,3,SL
TRUMP/USDC:USDC,TREND_v1,long,3.2787,3.240707142857143,3.3546857142857145,3.240707142857143,-1.110529,1,SL
TRUMP/USDC:USDC,TREND_v1,short,3.198,3.2402357142857143,3.113528571428571,3.2402357142857143,-1.265918,2,SL
TRUMP/USDC:USDC,TREND_v1,long,3.409,3.4321,3.4776714285714285,3.3746642857142857,0.652446,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.4321,3.4199,3.4939142857142858,3.401192857142857,-0.339336,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.4132,3.4374,3.459242857142857,3.3901785714285713,0.682585,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.4773,3.453457142857143,3.524985714285714,3.453457142857143,-0.656338,1,SL
TRUMP/USDC:USDC,TREND_v1,long,3.4979,3.5511285714285714,3.5511285714285714,3.4712857142857145,1.462809,2,TP
TRUMP/USDC:USDC,TREND_v1,long,3.5712,3.6333,3.6333,3.54015,1.671308,3,TP
TRUMP/USDC:USDC,TREND_v1,long,3.5946,3.555978571428571,3.671842857142857,3.555978571428571,-1.029553,3,SL
TRUMP/USDC:USDC,TREND_v1,long,3.5654,3.5744,3.6531,3.52155,0.244254,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.5797,3.536964285714286,3.6651714285714285,3.536964285714286,-1.144185,1,SL
TRUMP/USDC:USDC,TREND_v1,long,3.5,3.4551,3.5898,3.4551,-1.229647,2,SL
TRUMP/USDC:USDC,TREND_v1,short,3.44,3.3701,3.3512142857142857,3.484392857142857,1.952579,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.3716,3.414392857142857,3.2860142857142858,3.414392857142857,-1.216502,4,SL
TRUMP/USDC:USDC,TREND_v1,short,3.4924,3.4869,3.387857142857143,3.5446714285714287,0.153102,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.516,3.4625357142857145,3.6229285714285715,3.4625357142857145,-1.457885,4,SL
TRUMP/USDC:USDC,TREND_v1,short,3.4642,3.4138,3.339114285714286,3.526742857142857,1.398578,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.5217,3.475057142857143,3.6149857142857145,3.475057142857143,-1.269569,4,SL
TRUMP/USDC:USDC,TREND_v1,long,3.4613,3.5450142857142857,3.5450142857142857,3.4194428571428572,2.323803,2,TP
TRUMP/USDC:USDC,TREND_v1,long,3.5007,3.4491785714285714,3.603742857142857,3.4491785714285714,-1.410985,3,SL
TRUMP/USDC:USDC,TREND_v1,short,3.4028,3.3683,3.2952714285714286,3.4565642857142858,0.975217,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.5119,3.592642857142857,3.592642857142857,3.4715285714285713,2.209121,3,TP
TRUMP/USDC:USDC,TREND_v1,long,3.7631,3.708214285714286,3.8728714285714285,3.708214285714286,-1.398291,1,SL
TRUMP/USDC:USDC,TREND_v1,long,3.4734,3.5683,3.6333142857142855,3.393442857142857,2.624878,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.5723,3.5632,3.7411999999999996,3.48785,-0.242633,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.2209,3.2582285714285715,3.146242857142857,3.2582285714285715,-1.110648,1,SL
TRUMP/USDC:USDC,TREND_v1,short,3.2796,3.3181714285714285,3.202457142857143,3.3181714285714285,-1.127115,2,SL
TRUMP/USDC:USDC,TREND_v1,long,3.3622,3.4614857142857143,3.4614857142857143,3.312557142857143,2.836855,4,TP
TRUMP/USDC:USDC,TREND_v1,long,3.4451,3.3903214285714287,3.5546571428571427,3.3903214285714287,-1.524552,1,SL
TRUMP/USDC:USDC,TREND_v1,long,3.382,3.425,3.4789857142857143,3.333507142857143,1.222524,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.4185,3.490485714285714,3.490485714285714,3.382507142857143,2.023499,4,TP
TRUMP/USDC:USDC,TREND_v1,long,3.5347,3.6076571428571427,3.6076571428571427,3.4982214285714286,1.983425,3,TP
TRUMP/USDC:USDC,TREND_v1,long,3.6033,3.5665,3.6769,3.5665,-0.978534,3,SL
TRUMP/USDC:USDC,TREND_v1,long,3.5135,3.5128,3.6087142857142855,3.4658928571428573,-0.017207,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.4876,3.5435,3.576214285714286,3.443292857142857,1.540659,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.3502,3.3809785714285714,3.288642857142857,3.3809785714285714,-0.880022,1,SL
TRUMP/USDC:USDC,TREND_v1,short,3.3668,3.3962214285714287,3.307957142857143,3.3962214285714287,-0.836978,2,SL
TRUMP/USDC:USDC,TREND_v1,short,3.3828,3.3483,3.324742857142857,3.4118285714285714,0.980971,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.2379,3.2708999999999997,3.1719,3.2708999999999997,-0.976472,1,SL
TRUMP/USDC:USDC,TREND_v1,short,3.2411,3.280535714285714,3.1622285714285714,3.280535714285714,-1.166126,4,SL
TRUMP/USDC:USDC,TREND_v1,short,3.2886,3.33605,3.1937,3.33605,-1.383201,4,SL
TRUMP/USDC:USDC,TREND_v1,long,3.4042,3.4962,3.4962,3.3582,2.596414,4,TP
TRUMP/USDC:USDC,TREND_v1,long,3.6747,3.6106785714285716,3.802742857142857,3.6106785714285716,-1.670646,1,SL
TRUMP/USDC:USDC,TREND_v1,long,3.5547,3.489842857142857,3.6844142857142854,3.489842857142857,-1.749679,3,SL
TRUMP/USDC:USDC,TREND_v1,long,3.4666,3.4765,3.592742857142857,3.4035285714285717,0.276085,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.4875,3.430185714285714,3.602128571428571,3.430185714285714,-1.575795,2,SL
TRUMP/USDC:USDC,TREND_v1,short,3.215,3.2545,3.1314571428571427,3.2567714285714287,-1.177528,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.2697,3.2396,3.196985714285714,3.3060571428571426,0.885653,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.2122,3.1646,3.147342857142857,3.2446285714285716,1.424468,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.1471,3.12,3.0816857142857144,3.179807142857143,0.828569,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.1369,3.1481,3.071085714285714,3.1698071428571426,-0.340832,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.1306,3.1083,3.0701571428571426,3.1608214285714284,0.685737,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.1081,3.0869,3.0620142857142856,3.131142857142857,0.656712,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.0813,3.0442285714285715,3.0442285714285715,3.0998357142857142,1.156883,3,TP
TRUMP/USDC:USDC,TREND_v1,short,3.0388,3.0472,2.999614285714286,3.058392857142857,-0.263443,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,3.0408,3.001257142857143,3.001257142857143,3.0605714285714285,1.250288,4,TP
TRUMP/USDC:USDC,TREND_v1,short,2.9949,2.9486142857142856,2.9486142857142856,3.018042857142857,1.485555,1,TP
TRUMP/USDC:USDC,TREND_v1,short,2.9678,2.9624,2.9140571428571427,2.9946714285714284,0.176591,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,2.9823,3.0107857142857144,2.9253285714285715,3.0107857142857144,-0.915015,4,SL
TRUMP/USDC:USDC,TREND_v1,long,3.0716,3.0397785714285717,3.1352428571428574,3.0397785714285717,-0.992649,1,SL
TRUMP/USDC:USDC,TREND_v1,long,3.0198,2.985592857142857,3.088214285714286,2.985592857142857,-1.085553,4,SL
TRUMP/USDC:USDC,TREND_v1,short,3.0056,2.9575,2.9351,3.04085,1.538221,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,short,2.8134,2.765,2.765,2.8376,1.653412,1,TP
TRUMP/USDC:USDC,TREND_v1,short,2.7358,2.766292857142857,2.6748142857142856,2.766292857142857,-1.068062,2,SL
TRUMP/USDC:USDC,TREND_v1,short,2.7788,2.8124285714285713,2.7115428571428573,2.8124285714285713,-1.159833,1,SL
TRUMP/USDC:USDC,TREND_v1,long,2.9037,2.9233,3.036342857142857,2.8373785714285717,0.649934,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,2.9548,3.110657142857143,3.110657142857143,2.8768714285714285,5.065743,2,TP
TRUMP/USDC:USDC,TREND_v1,long,3.1627,3.3393,3.3393,3.0744000000000002,5.36251,1,TP
TRUMP/USDC:USDC,TREND_v1,long,3.5729,3.825271428571429,3.825271428571429,3.446714285714286,6.783006,2,TP
TRUMP/USDC:USDC,TREND_v1,long,4.0513,4.348642857142858,4.348642857142858,3.9026285714285716,7.047926,1,TP
TRUMP/USDC:USDC,TREND_v1,long,4.2706,4.0818071428571425,4.648185714285715,4.0818071428571425,-4.242092,2,SL
TRUMP/USDC:USDC,TREND_v1,long,3.8542,3.8515,4.3669,3.5978499999999998,-0.065333,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,3.8489,3.8565,4.311728571428572,3.6174857142857144,0.191484,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,4.0751,4.0617,4.462614285714285,3.881342857142857,-0.31376,4,TIMEOUT
TRUMP/USDC:USDC,TREND_v1,long,4.0533,3.886564285714286,4.3867714285714285,3.886564285714286,-3.947195,1,SL
