symbol,fold,param_adx_rising_bars,param_adx_min,param_z_entry_min,param_z_entry_max,param_sl_mult,param_max_hold_bars,oos_n,oos_sharpe,oos_total_pnl,oos_mdd
XRP/USDC:USDC,2,4,22.0,1.0,2.0,2.0,6,22,-21.763,-6.6163,2.18
XRP/USDC:USDC,2,4,22.0,1.0,2.0,2.0,8,21,-6.762,-2.3704,1.94
XRP/USDC:USDC,2,4,22.0,1.0,2.5,1.0,4,34,10.668,4.5078,1.04
XRP/USDC:USDC,2,4,22.0,1.0,2.5,1.0,6,29,5.226,2.082,1.18
XRP/USDC:USDC,2,4,22.0,1.0,2.5,1.0,8,29,2.289,0.8959,1.2
XRP/USDC:USDC,2,4,22.0,1.0,2.5,1.5,4,31,-0.044,-0.018,1.43
XRP/USDC:USDC,2,4,22.0,1.0,2.5,1.5,6,27,-1.476,-0.5751,1.44
XRP/USDC:USDC,2,4,22.0,1.0,2.5,1.5,8,26,-1.575,-0.6393,1.49
XRP/USDC:USDC,2,4,22.0,1.0,2.5,2.0,4,31,-0.616,-0.275,1.48
XRP/USDC:USDC,2,4,22.0,1.0,2.5,2.0,6,28,-6.17,-2.7519,1.69
XRP/USDC:USDC,2,4,22.0,1.0,2.5,2.0,8,27,1.486,0.7038,1.28
XRP/USDC:USDC,2,4,22.0,1.0,3.0,1.0,4,38,6.462,3.0921,0.93
XRP/USDC:USDC,2,4,22.0,1.0,3.0,1.0,6,33,-2.317,-0.9893,1.33
XRP/USDC:USDC,2,4,22.0,1.0,3.0,1.0,8,31,-17.281,-6.497,1.99
XRP/USDC:USDC,2,4,22.0,1.0,3.0,1.5,4,33,-3.933,-1.7334,1.45
XRP/USDC:USDC,2,4,22.0,1.0,3.0,1.5,6,30,-6.769,-2.8104,1.73
XRP/USDC:USDC,2,4,22.0,1.0,3.0,1.5,8,27,-18.198,-7.3677,2.37
XRP/USDC:USDC,2,4,22.0,1.0,3.0,2.0,4,34,-5.759,-2.8537,1.58
XRP/USDC:USDC,2,4,22.0,1.0,3.0,2.0,6,31,-3.989,-1.8894,1.65
XRP/USDC:USDC,2,4,22.0,1.0,3.0,2.0,8,28,-2.722,-1.3697,1.91
XRP/USDC:USDC,2,4,22.0,1.2,2.0,1.0,4,23,3.847,1.0504,0.95
XRP/USDC:USDC,2,4,22.0,1.2,2.0,1.0,6,21,1.315,0.3431,1.06
XRP/USDC:USDC,2,4,22.0,1.2,2.0,1.0,8,21,5.468,1.4329,1.01
XRP/USDC:USDC,2,4,22.0,1.2,2.0,1.5,4,21,-14.731,-3.6968,1.47
XRP/USDC:USDC,2,4,22.0,1.2,2.0,1.5,6,19,-10.535,-2.6109,1.5
XRP/USDC:USDC,2,4,22.0,1.2,2.0,1.5,8,18,0.3,0.0823,1.4
XRP/USDC:USDC,2,4,22.0,1.2,2.0,2.0,4,21,-12.549,-3.6161,1.56
XRP/USDC:USDC,2,4,22.0,1.2,2.0,2.0,6,19,-33.992,-8.413,2.15
XRP/USDC:USDC,2,4,22.0,1.2,2.0,2.0,8,19,-2.113,-0.656,1.61
XRP/USDC:USDC,2,4,22.0,1.2,2.5,1.0,4,31,4.542,1.7056,1.08
XRP/USDC:USDC,2,4,22.0,1.2,2.5,1.0,6,28,0.922,0.3397,1.29
XRP/USDC:USDC,2,4,22.0,1.2,2.5,1.0,8,28,0.268,0.0973,1.21
XRP/USDC:USDC,2,4,22.0,1.2,2.5,1.5,4,28,-7.959,-2.8202,1.48
XRP/USDC:USDC,2,4,22.0,1.2,2.5,1.5,6,25,-6.461,-2.2719,1.57
XRP/USDC:USDC,2,4,22.0,1.2,2.5,1.5,8,24,-3.094,-1.1496,1.49
XRP/USDC:USDC,2,4,22.0,1.2,2.5,2.0,4,28,-7.742,-3.0773,1.53
XRP/USDC:USDC,2,4,22.0,1.2,2.5,2.0,6,25,-11.634,-4.6028,1.69
XRP/USDC:USDC,2,4,22.0,1.2,2.5,2.0,8,25,3.519,1.5374,1.16
XRP/USDC:USDC,2,4,22.0,1.2,3.0,1.0,4,35,0.673,0.2898,0.94
XRP/USDC:USDC,2,4,22.0,1.2,3.0,1.0,6,32,-6.929,-2.7316,1.43
XRP/USDC:USDC,2,4,22.0,1.2,3.0,1.0,8,30,-21.2,-7.2956,2.01
XRP/USDC:USDC,2,4,22.0,1.2,3.0,1.5,4,30,-11.645,-4.5356,1.45
XRP/USDC:USDC,2,4,22.0,1.2,3.0,1.5,6,28,-11.997,-4.5072,1.87
XRP/USDC:USDC,2,4,22.0,1.2,3.0,1.5,8,25,-21.362,-7.878,2.38
XRP/USDC:USDC,2,4,22.0,1.2,3.0,2.0,4,31,-12.728,-5.6559,1.59
XRP/USDC:USDC,2,4,22.0,1.2,3.0,2.0,6,28,-8.826,-3.7402,1.66
XRP/USDC:USDC,2,4,22.0,1.2,3.0,2.0,8,26,-1.148,-0.5361,1.79
XRP/USDC:USDC,2,4,22.0,1.5,2.0,1.0,4,19,13.482,2.9973,0.91
XRP/USDC:USDC,2,4,22.0,1.5,2.0,1.0,6,18,15.403,3.7956,0.98
XRP/USDC:USDC,2,4,22.0,1.5,2.0,1.0,8,18,17.196,4.4698,1.07
XRP/USDC:USDC,2,4,22.0,1.5,2.0,1.5,4,19,1.695,0.4276,1.28
XRP/USDC:USDC,2,4,22.0,1.5,2.0,1.5,6,18,3.079,0.8637,1.47
XRP/USDC:USDC,2,4,22.0,1.5,2.0,1.5,8,17,1.1,0.3169,1.6
XRP/USDC:USDC,2,4,22.0,1.5,2.0,2.0,4,19,-5.486,-1.5882,1.67
XRP/USDC:USDC,2,4,22.0,1.5,2.0,2.0,6,18,-5.722,-1.775,1.83
XRP/USDC:USDC,2,4,22.0,1.5,2.0,2.0,8,18,-5.546,-1.8032,1.99
XRP/USDC:USDC,2,4,22.0,1.5,2.5,1.0,4,27,8.33,2.7169,1.2
XRP/USDC:USDC,2,4,22.0,1.5,2.5,1.0,6,25,9.359,3.3241,1.28
XRP/USDC:USDC,2,4,22.0,1.5,2.5,1.0,8,25,8.844,3.2075,1.3
XRP/USDC:USDC,2,4,22.0,1.5,2.5,1.5,4,26,3.2,1.1276,1.33
XRP/USDC:USDC,2,4,22.0,1.5,2.5,1.5,6,24,3.294,1.2568,1.53
XRP/USDC:USDC,2,4,22.0,1.5,2.5,1.5,8,23,1.062,0.4081,1.48
XRP/USDC:USDC,2,4,22.0,1.5,2.5,2.0,4,26,-3.088,-1.226,1.68
XRP/USDC:USDC,2,4,22.0,1.5,2.5,2.0,6,24,4.753,2.0894,1.34
XRP/USDC:USDC,2,4,22.0,1.5,2.5,2.0,8,24,4.461,1.9942,1.35
XRP/USDC:USDC,2,4,22.0,1.5,3.0,1.0,4,31,3.409,1.3011,1.05
XRP/USDC:USDC,2,4,22.0,1.5,3.0,1.0,6,29,2.316,0.8927,1.42
XRP/USDC:USDC,2,4,22.0,1.5,3.0,1.0,8,27,-11.792,-4.1854,2.09
XRP/USDC:USDC,2,4,22.0,1.5,3.0,1.5,4,28,-1.512,-0.5878,1.35
XRP/USDC:USDC,2,4,22.0,1.5,3.0,1.5,6,27,-0.826,-0.3386,1.82
XRP/USDC:USDC,2,4,22.0,1.5,3.0,1.5,8,24,-16.401,-6.3204,2.36
XRP/USDC:USDC,2,4,22.0,1.5,3.0,2.0,4,29,-8.557,-3.8047,1.75
XRP/USDC:USDC,2,4,22.0,1.5,3.0,2.0,6,26,0.353,0.1566,1.62
XRP/USDC:USDC,2,4,22.0,1.5,3.0,2.0,8,25,-0.166,-0.0793,1.98
XRP/USDC:USDC,2,4,25.0,0.8,2.0,1.0,4,24,6.251,1.8798,1.08
XRP/USDC:USDC,2,4,25.0,0.8,2.0,1.0,6,21,0.633,0.1768,1.16
XRP/USDC:USDC,2,4,25.0,0.8,2.0,1.0,8,20,0.541,0.1452,1.22
XRP/USDC:USDC,2,4,25.0,0.8,2.0,1.5,4,22,-10.234,-2.8674,1.59
XRP/USDC:USDC,2,4,25.0,0.8,2.0,1.5,6,20,-13.545,-3.7303,1.76
XRP/USDC:USDC,2,4,25.0,0.8,2.0,1.5,8,18,-7.321,-2.0937,1.8
XRP/USDC:USDC,2,4,25.0,0.8,2.0,2.0,4,22,-8.835,-2.7867,1.69
XRP/USDC:USDC,2,4,25.0,0.8,2.0,2.0,6,20,-28.936,-8.1019,2.28
XRP/USDC:USDC,2,4,25.0,0.8,2.0,2.0,8,19,-13.772,-4.4568,2.23
XRP/USDC:USDC,2,4,25.0,0.8,2.5,1.0,4,30,-0.377,-0.1428,1.27
XRP/USDC:USDC,2,4,25.0,0.8,2.5,1.0,6,26,-4.559,-1.6318,1.39
XRP/USDC:USDC,2,4,25.0,0.8,2.5,1.0,8,25,-8.661,-2.8792,1.4
XRP/USDC:USDC,2,4,25.0,0.8,2.5,1.5,4,27,-9.726,-3.3275,1.72
XRP/USDC:USDC,2,4,25.0,0.8,2.5,1.5,6,24,-7.847,-2.6708,1.7
XRP/USDC:USDC,2,4,25.0,0.8,2.5,1.5,8,22,-3.102,-1.0659,1.68
XRP/USDC:USDC,2,4,25.0,0.8,2.5,2.0,4,27,-8.884,-3.3656,1.84
XRP/USDC:USDC,2,4,25.0,0.8,2.5,2.0,6,23,-6.422,-2.3274,1.73
XRP/USDC:USDC,2,4,25.0,0.8,2.5,2.0,8,22,-10.71,-3.9026,1.95
XRP/USDC:USDC,2,4,25.0,0.8,3.0,1.0,4,32,-9.305,-3.4417,1.61
XRP/USDC:USDC,2,4,25.0,0.8,3.0,1.0,6,29,-14.052,-4.8481,1.8
XRP/USDC:USDC,2,4,25.0,0.8,3.0,1.0,8,27,-40.072,-11.1995,2.34
XRP/USDC:USDC,2,4,25.0,0.8,3.0,1.5,4,28,-25.256,-8.2327,2.32
XRP/USDC:USDC,2,4,25.0,0.8,3.0,1.5,6,26,-6.916,-2.4771,1.8
XRP/USDC:USDC,2,4,25.0,0.8,3.0,1.5,8,23,-21.816,-7.4193,2.54
XRP/USDC:USDC,2,4,25.0,0.8,3.0,2.0,4,28,-30.56,-11.2333,2.58
XRP/USDC:USDC,2,4,25.0,0.8,3.0,2.0,6,25,-10.6,-4.1124,2.09
XRP/USDC:USDC,2,4,25.0,0.8,3.0,2.0,8,23,-20.597,-8.0855,2.65
XRP/USDC:USDC,2,4,25.0,1.0,2.0,1.0,4,24,6.251,1.8798,1.08
XRP/USDC:USDC,2,4,25.0,1.0,2.0,1.0,6,20,3.916,1.0679,1.06
XRP/USDC:USDC,2,4,25.0,1.0,2.0,1.0,8,20,0.541,0.1452,1.22
XRP/USDC:USDC,2,4,25.0,1.0,2.0,1.5,4,22,-10.234,-2.8674,1.59
XRP/USDC:USDC,2,4,25.0,1.0,2.0,1.5,6,19,-9.185,-2.4538,1.59
XRP/USDC:USDC,2,4,25.0,1.0,2.0,1.5,8,18,-7.321,-2.0937,1.8
XRP/USDC:USDC,2,4,25.0,1.0,2.0,2.0,4,22,-8.835,-2.7867,1.69
XRP/USDC:USDC,2,4,25.0,1.0,2.0,2.0,6,20,-28.936,-8.1019,2.28
XRP/USDC:USDC,2,4,25.0,1.0,2.0,2.0,8,19,-13.772,-4.4568,2.23
XRP/USDC:USDC,2,4,25.0,1.0,2.5,1.0,4,30,-0.377,-0.1428,1.27
XRP/USDC:USDC,2,4,25.0,1.0,2.5,1.0,6,25,-2.107,-0.7407,1.28
XRP/USDC:USDC,2,4,25.0,1.0,2.5,1.0,8,25,-8.661,-2.8792,1.4
XRP/USDC:USDC,2,4,25.0,1.0,2.5,1.5,4,27,-9.726,-3.3275,1.72
XRP/USDC:USDC,2,4,25.0,1.0,2.5,1.5,6,23,-4.209,-1.3943,1.53
XRP/USDC:USDC,2,4,25.0,1.0,2.5,1.5,8,22,-3.102,-1.0659,1.68
XRP/USDC:USDC,2,4,25.0,1.0,2.5,2.0,4,27,-8.884,-3.3656,1.84
XRP/USDC:USDC,2,4,25.0,1.0,2.5,2.0,6,23,-6.422,-2.3274,1.73
XRP/USDC:USDC,2,4,25.0,1.0,2.5,2.0,8,22,-10.71,-3.9026,1.95
XRP/USDC:USDC,2,4,25.0,1.0,3.0,1.0,4,32,-9.305,-3.4417,1.61
XRP/USDC:USDC,2,4,25.0,1.0,3.0,1.0,6,29,-14.052,-4.8481,1.8
XRP/USDC:USDC,2,4,25.0,1.0,3.0,1.0,8,27,-40.072,-11.1995,2.34
XRP/USDC:USDC,2,4,25.0,1.0,3.0,1.5,4,28,-25.256,-8.2327,2.32
XRP/USDC:USDC,2,4,25.0,1.0,3.0,1.5,6,26,-6.916,-2.4771,1.8
XRP/USDC:USDC,2,4,25.0,1.0,3.0,1.5,8,23,-21.816,-7.4193,2.54
XRP/USDC:USDC,2,4,25.0,1.0,3.0,2.0,4,28,-30.56,-11.2333,2.58
XRP/USDC:USDC,2,4,25.0,1.0,3.0,2.0,6,25,-10.6,-4.1124,2.09
XRP/USDC:USDC,2,4,25.0,1.0,3.0,2.0,8,23,-20.597,-8.0855,2.65
XRP/USDC:USDC,2,4,25.0,1.2,2.0,1.0,4,21,-3.663,-0.9225,1.12
XRP/USDC:USDC,2,4,25.0,1.2,2.0,1.0,6,19,-4.706,-1.1425,1.16
XRP/USDC:USDC,2,4,25.0,1.2,2.0,1.0,8,19,-2.725,-0.6534,1.16
XRP/USDC:USDC,2,4,25.0,1.2,2.0,1.5,4,19,-25.233,-5.6696,1.64
XRP/USDC:USDC,2,4,25.0,1.2,2.0,1.5,6,17,-18.058,-4.0964,1.6
XRP/USDC:USDC,2,4,25.0,1.2,2.0,1.5,8,16,-8.031,-2.004,1.59
XRP/USDC:USDC,2,4,25.0,1.2,2.0,2.0,4,19,-21.327,-5.589,1.73
XRP/USDC:USDC,2,4,25.0,1.2,2.0,2.0,6,17,-44.912,-9.8986,2.24
XRP/USDC:USDC,2,4,25.0,1.2,2.0,2.0,8,17,-9.625,-2.7423,1.76
XRP/USDC:USDC,2,4,25.0,1.2,2.5,1.0,4,27,-8.967,-2.945,1.32
XRP/USDC:USDC,2,4,25.0,1.2,2.5,1.0,6,24,-7.754,-2.483,1.39
XRP/USDC:USDC,2,4,25.0,1.2,2.5,1.0,8,24,-12.133,-3.6778,1.41
XRP/USDC:USDC,2,4,25.0,1.2,2.5,1.5,4,24,-21.325,-6.1297,1.77
XRP/USDC:USDC,2,4,25.0,1.2,2.5,1.5,6,21,-10.564,-3.0911,1.67
XRP/USDC:USDC,2,4,25.0,1.2,2.5,1.5,8,20,-5.097,-1.5761,1.69
XRP/USDC:USDC,2,4,25.0,1.2,2.5,2.0,4,24,-18.932,-6.1679,1.89
XRP/USDC:USDC,2,4,25.0,1.2,2.5,2.0,6,20,-13.404,-4.1783,1.7
XRP/USDC:USDC,2,4,25.0,1.2,2.5,2.0,8,20,-9.345,-3.069,1.74
XRP/USDC:USDC,2,4,25.0,1.2,3.0,1.0,4,29,-19.875,-6.244,1.7
XRP/USDC:USDC,2,4,25.0,1.2,3.0,1.0,6,28,-21.43,-6.5904,1.83
XRP/USDC:USDC,2,4,25.0,1.2,3.0,1.0,8,26,-49.871,-11.9981,2.28
XRP/USDC:USDC,2,4,25.0,1.2,3.0,1.5,4,25,-42.05,-11.0349,2.37
XRP/USDC:USDC,2,4,25.0,1.2,3.0,1.5,6,24,-13.107,-4.1739,1.94
XRP/USDC:USDC,2,4,25.0,1.2,3.0,1.5,8,21,-26.135,-7.9296,2.54
XRP/USDC:USDC,2,4,25.0,1.2,3.0,2.0,4,25,-46.275,-14.0356,2.63
XRP/USDC:USDC,2,4,25.0,1.2,3.0,2.0,6,22,-17.743,-5.9633,2.06
XRP/USDC:USDC,2,4,25.0,1.2,3.0,2.0,8,21,-20.311,-7.2519,2.45
XRP/USDC:USDC,2,4,25.0,1.5,2.0,1.0,4,18,9.69,2.0677,0.91
XRP/USDC:USDC,2,4,25.0,1.5,2.0,1.0,6,17,12.081,2.866,0.98
XRP/USDC:USDC,2,4,25.0,1.5,2.0,1.0,8,17,14.121,3.5402,1.07
XRP/USDC:USDC,2,4,25.0,1.5,2.0,1.5,4,18,-2.075,-0.5019,1.29
XRP/USDC:USDC,2,4,25.0,1.5,2.0,1.5,6,17,-0.244,-0.0659,1.47
XRP/USDC:USDC,2,4,25.0,1.5,2.0,1.5,8,16,-2.216,-0.6127,1.61
XRP/USDC:USDC,2,4,25.0,1.5,2.0,2.0,4,18,-9.063,-2.5178,1.68
XRP/USDC:USDC,2,4,25.0,1.5,2.0,2.0,6,17,-9.081,-2.7045,1.84
XRP/USDC:USDC,2,4,25.0,1.5,2.0,2.0,8,17,-8.745,-2.7327,2.0
XRP/USDC:USDC,2,4,25.0,1.5,2.5,1.0,4,24,-3.044,-0.8904,1.26
XRP/USDC:USDC,2,4,25.0,1.5,2.5,1.0,6,22,3.331,1.0574,1.29
XRP/USDC:USDC,2,4,25.0,1.5,2.5,1.0,8,22,1.845,0.5892,1.31
XRP/USDC:USDC,2,4,25.0,1.5,2.5,1.5,4,23,-3.752,-1.1386,1.45
XRP/USDC:USDC,2,4,25.0,1.5,2.5,1.5,6,21,2.989,0.9936,1.53
XRP/USDC:USDC,2,4,25.0,1.5,2.5,1.5,8,20,3.403,1.1383,1.48
XRP/USDC:USDC,2,4,25.0,1.5,2.5,2.0,4,23,-9.594,-3.2733,1.86
XRP/USDC:USDC,2,4,25.0,1.5,2.5,2.0,6,20,-3.06,-1.0723,1.73
XRP/USDC:USDC,2,4,25.0,1.5,2.5,2.0,8,20,-4.105,-1.4555,1.72
XRP/USDC:USDC,2,4,25.0,1.5,3.0,1.0,4,26,-14.959,-4.1894,1.6
XRP/USDC:USDC,2,4,25.0,1.5,3.0,1.0,6,26,-9.707,-3.05,1.72
XRP/USDC:USDC,2,4,25.0,1.5,3.0,1.0,8,24,-27.402,-7.7311,2.17
XRP/USDC:USDC,2,4,25.0,1.5,3.0,1.5,4,24,-20.777,-6.0438,2.04
XRP/USDC:USDC,2,4,25.0,1.5,3.0,1.5,6,24,-0.247,-0.0892,1.8
XRP/USDC:USDC,2,4,25.0,1.5,3.0,1.5,8,21,-15.509,-5.2152,2.34
XRP/USDC:USDC,2,4,25.0,1.5,3.0,2.0,4,24,-33.902,-11.141,2.6
XRP/USDC:USDC,2,4,25.0,1.5,3.0,2.0,6,22,-7.575,-2.8573,2.09
XRP/USDC:USDC,2,4,25.0,1.5,3.0,2.0,8,21,-14.669,-5.6383,2.42
XRP/USDC:USDC,2,4,28.0,0.8,2.0,1.0,4,21,-6.886,-1.6967,1.21
XRP/USDC:USDC,2,4,28.0,0.8,2.0,1.0,6,19,-9.131,-2.1441,1.23
XRP/USDC:USDC,2,4,28.0,0.8,2.0,1.0,8,18,-7.994,-1.7852,1.22
XRP/USDC:USDC,2,4,28.0,0.8,2.0,1.5,4,19,-31.365,-6.9082,1.85
XRP/USDC:USDC,2,4,28.0,0.8,2.0,1.5,6,18,-25.453,-5.7226,1.82
XRP/USDC:USDC,2,4,28.0,0.8,2.0,1.5,8,16,-16.118,-3.8784,1.83
XRP/USDC:USDC,2,4,28.0,0.8,2.0,2.0,4,20,-20.545,-5.6782,1.89
XRP/USDC:USDC,2,4,28.0,0.8,2.0,2.0,6,17,-54.193,-11.1415,2.3
XRP/USDC:USDC,2,4,28.0,0.8,2.0,2.0,8,16,-18.823,-4.9986,2.11
XRP/USDC:USDC,2,4,28.0,0.8,2.5,1.0,4,26,-9.054,-2.8426,1.07
XRP/USDC:USDC,2,4,28.0,0.8,2.5,1.0,6,23,-6.092,-1.8658,1.0
XRP/USDC:USDC,2,4,28.0,0.8,2.5,1.0,8,22,-14.2,-3.9331,1.15
XRP/USDC:USDC,2,4,28.0,0.8,2.5,1.5,4,23,-22.195,-6.0526,1.39
XRP/USDC:USDC,2,4,28.0,0.8,2.5,1.5,6,21,-9.376,-2.6593,1.27
XRP/USDC:USDC,2,4,28.0,0.8,2.5,1.5,8,19,-7.402,-2.1347,1.43
XRP/USDC:USDC,2,4,28.0,0.8,2.5,2.0,4,23,-16.656,-5.3697,1.48
XRP/USDC:USDC,2,4,28.0,0.8,2.5,2.0,6,19,-34.699,-9.1838,1.88
XRP/USDC:USDC,2,4,28.0,0.8,2.5,2.0,8,18,-12.879,-3.9496,1.61
XRP/USDC:USDC,2,4,28.0,0.8,3.0,1.0,4,28,5.822,2.2471,0.86
XRP/USDC:USDC,2,4,28.0,0.8,3.0,1.0,6,25,-2.647,-0.87,0.88
XRP/USDC:USDC,2,4,28.0,0.8,3.0,1.0,8,24,-9.948,-3.1053,1.22
XRP/USDC:USDC,2,4,28.0,0.8,3.0,1.5,4,25,-1.765,-0.5958,0.97
XRP/USDC:USDC,2,4,28.0,0.8,3.0,1.5,6,23,-3.738,-1.1155,1.01
XRP/USDC:USDC,2,4,28.0,0.8,3.0,1.5,8,21,-8.011,-2.4963,1.49
XRP/USDC:USDC,2,4,28.0,0.8,3.0,2.0,4,25,1.678,0.6262,0.99
XRP/USDC:USDC,2,4,28.0,0.8,3.0,2.0,6,21,-7.604,-2.3363,1.07
XRP/USDC:USDC,2,4,28.0,0.8,3.0,2.0,8,20,-12.64,-4.2018,1.67
XRP/USDC:USDC,2,4,28.0,1.0,2.0,1.0,4,20,-1.104,-0.2692,1.12
XRP/USDC:USDC,2,4,28.0,1.0,2.0,1.0,6,18,-2.086,-0.4892,1.15
XRP/USDC:USDC,2,4,28.0,1.0,2.0,1.0,8,18,-0.001,-0.0001,1.15
XRP/USDC:USDC,2,4,28.0,1.0,2.0,1.5,4,18,-23.771,-5.2387,1.72
XRP/USDC:USDC,2,4,28.0,1.0,2.0,1.5,6,16,-14.333,-3.1155,1.58
XRP/USDC:USDC,2,4,28.0,1.0,2.0,1.5,8,15,-4.288,-1.0231,1.58
XRP/USDC:USDC,2,4,28.0,1.0,2.0,2.0,4,18,-20.439,-5.2931,1.88
XRP/USDC:USDC,2,4,28.0,1.0,2.0,2.0,6,16,-40.732,-8.59,2.03
XRP/USDC:USDC,2,4,28.0,1.0,2.0,2.0,8,16,-5.284,-1.4338,1.74
XRP/USDC:USDC,2,4,28.0,1.0,2.5,1.0,4,25,-4.542,-1.4152,1.06
XRP/USDC:USDC,2,4,28.0,1.0,2.5,1.0,6,22,-3.151,-0.9531,1.12
XRP/USDC:USDC,2,4,28.0,1.0,2.5,1.0,8,22,-7.498,-2.148,1.15
XRP/USDC:USDC,2,4,28.0,1.0,2.5,1.5,4,22,-16.15,-4.383,1.38
XRP/USDC:USDC,2,4,28.0,1.0,2.5,1.5,6,19,-2.952,-0.7945,1.28
XRP/USDC:USDC,2,4,28.0,1.0,2.5,1.5,8,18,2.538,0.7205,1.3
XRP/USDC:USDC,2,4,28.0,1.0,2.5,2.0,4,21,-16.348,-4.9846,1.47
XRP/USDC:USDC,2,4,28.0,1.0,2.5,2.0,6,18,-28.29,-7.3746,1.89
XRP/USDC:USDC,2,4,28.0,1.0,2.5,2.0,8,18,-1.24,-0.3848,1.38
XRP/USDC:USDC,2,4,28.0,1.0,3.0,1.0,4,27,9.668,3.6746,0.85
XRP/USDC:USDC,2,4,28.0,1.0,3.0,1.0,6,24,-0.326,-0.1055,1.03
XRP/USDC:USDC,2,4,28.0,1.0,3.0,1.0,8,24,-4.117,-1.3202,1.23
XRP/USDC:USDC,2,4,28.0,1.0,3.0,1.5,4,24,3.236,1.0737,0.96
XRP/USDC:USDC,2,4,28.0,1.0,3.0,1.5,6,21,2.129,0.6012,1.1
XRP/USDC:USDC,2,4,28.0,1.0,3.0,1.5,8,20,1.167,0.3589,1.36
XRP/USDC:USDC,2,4,28.0,1.0,3.0,2.0,4,23,2.851,1.0112,0.99
XRP/USDC:USDC,2,4,28.0,1.0,3.0,2.0,6,20,-2.271,-0.6753,1.07
XRP/USDC:USDC,2,4,28.0,1.0,3.0,2.0,8,20,-1.894,-0.6369,1.52
XRP/USDC:USDC,2,4,28.0,1.2,2.0,1.0,4,20,-1.104,-0.2692,1.12
XRP/USDC:USDC,2,4,28.0,1.2,2.0,1.0,6,18,-2.086,-0.4892,1.15
XRP/USDC:USDC,2,4,28.0,1.2,2.0,1.0,8,18,-0.001,-0.0001,1.15
XRP/USDC:USDC,2,4,28.0,1.2,2.0,1.5,4,18,-23.771,-5.2387,1.72
XRP/USDC:USDC,2,4,28.0,1.2,2.0,1.5,6,16,-14.333,-3.1155,1.58
XRP/USDC:USDC,2,4,28.0,1.2,2.0,1.5,8,15,-4.288,-1.0231,1.58
XRP/USDC:USDC,2,4,28.0,1.2,2.0,2.0,4,18,-20.439,-5.2931,1.88
XRP/USDC:USDC,2,4,28.0,1.2,2.0,2.0,6,16,-40.732,-8.59,2.03
XRP/USDC:USDC,2,4,28.0,1.2,2.0,2.0,8,16,-5.284,-1.4338,1.74
XRP/USDC:USDC,2,4,28.0,1.2,2.5,1.0,4,25,-4.542,-1.4152,1.06
XRP/USDC:USDC,2,4,28.0,1.2,2.5,1.0,6,22,-3.151,-0.9531,1.12
XRP/USDC:USDC,2,4,28.0,1.2,2.5,1.0,8,22,-7.498,-2.148,1.15
XRP/USDC:USDC,2,4,28.0,1.2,2.5,1.5,4,22,-16.15,-4.383,1.38
XRP/USDC:USDC,2,4,28.0,1.2,2.5,1.5,6,19,-2.952,-0.7945,1.28
XRP/USDC:USDC,2,4,28.0,1.2,2.5,1.5,8,18,2.538,0.7205,1.3
XRP/USDC:USDC,2,4,28.0,1.2,2.5,2.0,4,21,-16.348,-4.9846,1.47
XRP/USDC:USDC,2,4,28.0,1.2,2.5,2.0,6,18,-28.29,-7.3746,1.89
XRP/USDC:USDC,2,4,28.0,1.2,2.5,2.0,8,18,-1.24,-0.3848,1.38
XRP/USDC:USDC,2,4,28.0,1.2,3.0,1.0,4,27,9.668,3.6746,0.85
XRP/USDC:USDC,2,4,28.0,1.2,3.0,1.0,6,24,-0.326,-0.1055,1.03
XRP/USDC:USDC,2,4,28.0,1.2,3.0,1.0,8,24,-4.117,-1.3202,1.23
XRP/USDC:USDC,2,4,28.0,1.2,3.0,1.5,4,24,3.236,1.0737,0.96
XRP/USDC:USDC,2,4,28.0,1.2,3.0,1.5,6,21,2.129,0.6012,1.1
XRP/USDC:USDC,2,4,28.0,1.2,3.0,1.5,8,20,1.167,0.3589,1.36
XRP/USDC:USDC,2,4,28.0,1.2,3.0,2.0,4,23,2.851,1.0112,0.99
XRP/USDC:USDC,2,4,28.0,1.2,3.0,2.0,6,20,-2.271,-0.6753,1.07
XRP/USDC:USDC,2,4,28.0,1.2,3.0,2.0,8,20,-1.894,-0.6369,1.52
XRP/USDC:USDC,2,4,28.0,1.5,2.0,1.0,4,17,13.32,2.7211,0.9
XRP/USDC:USDC,2,4,28.0,1.5,2.0,1.0,6,16,15.492,3.5193,0.97
XRP/USDC:USDC,2,4,28.0,1.5,2.0,1.0,8,16,17.463,4.1935,1.06
XRP/USDC:USDC,2,4,28.0,1.5,2.0,1.5,4,17,-0.301,-0.071,1.36
XRP/USDC:USDC,2,4,28.0,1.5,2.0,1.5,6,16,3.549,0.9151,1.46
XRP/USDC:USDC,2,4,28.0,1.5,2.0,1.5,8,15,1.392,0.3683,1.59
XRP/USDC:USDC,2,4,28.0,1.5,2.0,2.0,4,17,-8.128,-2.2219,1.82
XRP/USDC:USDC,2,4,28.0,1.5,2.0,2.0,6,16,-4.914,-1.396,1.82
XRP/USDC:USDC,2,4,28.0,1.5,2.0,2.0,8,16,-4.77,-1.4242,1.98
XRP/USDC:USDC,2,4,28.0,1.5,2.5,1.0,4,22,2.329,0.6394,1.0
XRP/USDC:USDC,2,4,28.0,1.5,2.5,1.0,6,20,8.713,2.5872,1.02
XRP/USDC:USDC,2,4,28.0,1.5,2.5,1.0,8,20,7.086,2.119,1.05
